"","account_active_days","koen","permission_given_order","previous_subscriptions","previous_campaigns","previous_trials","newsletters_before_order","newsletters_after_order","age","aktivitet_midt_10","aktivitet_slut_10","aktivitet_start_10","avg_scroll_depth","forskellige_artikler","restricted_share","andet","debat","erhverv","indland","international","kultur","livsstil","politik","sport","udland","churn_binary"
"554",1205,"Mand","FALSE",7,5,2,0,0,79,270,194,334,0.261789600967352,296,0.228536880290206,548,27,34,55,117,22,9,13,2,0,"No"
"555",1265,"Mand","FALSE",26,11,13,7,6,58,156,208,209,0.271907216494845,201,0.245704467353952,422,10,34,47,30,18,3,12,6,0,"No"
"556",1035,"Mand","FALSE",7,3,3,0,0,48,75,121,83,0.271701388888889,121,0.260416666666667,199,4,29,21,21,7,3,3,1,0,"Yes"
"557",61,"Kvinde","TRUE",0,0,0,0,0,53,1,0,12,0.692307692307692,5,0.461538461538462,1,9,0,1,1,0,0,1,0,0,"No"
"558",864,"Mand","FALSE",6,6,2,0,0,63,0,1,1,0.75,2,0.5,2,0,0,0,0,0,0,0,0,0,"No"
"559",382,"Mand","TRUE",0,0,0,0,0,60,125,253,164,0.267527675276753,271,0.324723247232472,306,17,47,73,39,27,9,22,1,1,"Yes"
"560",479,"Mand","TRUE",4,2,3,0,0,74,60,55,87,0.484375,124,0.341346153846154,96,5,18,40,24,8,10,6,1,0,"Yes"
"561",61,"Mand","TRUE",0,0,0,1,1,37,3,0,28,0.32258064516129,15,0.290322580645161,18,0,0,4,2,1,2,1,3,0,"No"
"562",79,"Mand","FALSE",0,0,0,0,0,34,0,0,2,0.5,2,0.5,0,0,0,2,0,0,0,0,0,0,"Yes"
"563",306,"Kvinde","FALSE",0,0,0,0,0,73,0,0,4,0.5625,3,0.75,1,0,0,2,1,0,0,0,0,0,"Yes"
"564",388,"Mand","TRUE",3,2,1,0,0,43,9,32,39,0.4625,38,0.35,53,1,10,7,5,1,3,0,0,0,"Yes"
"565",387,"Mand","FALSE",0,0,0,0,0,56,135,96,201,0.341169724770642,212,0.334862385321101,233,10,36,70,31,26,12,8,9,1,"Yes"
"566",92,"Mand","FALSE",0,0,0,0,0,38,10,0,5,0.266666666666667,3,0.133333333333333,9,0,0,6,0,0,0,0,0,0,"Yes"
"567",152,"Mand","FALSE",4,3,3,0,0,68,212,135,142,0.219836400817996,181,0.247443762781186,332,10,28,35,54,16,6,6,2,0,"No"
"568",120,"Mand","FALSE",9,3,8,9,5,77,24,22,40,0.688202247191011,74,0.561797752808989,13,7,6,9,45,3,0,6,0,0,"No"
"569",1173,"Mand","FALSE",6,2,2,0,0,95,30,43,64,0.512411347517731,81,0.290780141843972,76,12,12,15,16,2,5,3,0,0,"Yes"
"570",1830,"Mand","TRUE",3,1,2,0,0,68,33,27,76,0.462765957446808,69,0.297872340425532,78,6,7,12,25,2,1,7,3,0,"Yes"
"571",538,"Mand","FALSE",3,2,2,1,1,72,8,13,11,0.580882352941176,30,0.558823529411765,1,3,7,6,13,0,1,1,2,0,"Yes"
"572",61,"Kvinde","FALSE",0,0,0,0,0,68,128,199,154,0.364097363083164,190,0.334685598377282,271,9,14,57,94,17,14,17,0,0,"No"
"573",703,"Mand","FALSE",6,3,2,0,0,45,154,168,129,0.200431034482759,164,0.217672413793103,324,9,19,41,34,20,8,8,1,0,"No"
"574",172,"Mand","FALSE",0,0,0,0,0,89,0,0,4,0.3125,2,0.25,0,0,0,0,4,0,0,0,0,0,"Yes"
"575",61,"Kvinde","FALSE",0,0,0,0,0,30,0,0,19,0.289473684210526,3,0.421052631578947,8,0,0,2,0,6,0,3,0,0,"No"
"576",61,"Mand","FALSE",0,0,0,0,0,66,101,143,63,0.20398773006135,96,0.193251533742331,245,3,16,28,19,4,3,5,3,0,"No"
"577",153,"Kvinde","FALSE",0,0,0,0,0,61,1,0,6,0.857142857142857,5,0.571428571428571,4,1,0,0,2,0,0,0,0,0,"Yes"
"578",644,"Mand","FALSE",4,4,0,0,0,62,233,236,232,0.308473389355742,260,0.26890756302521,413,11,31,84,82,52,15,24,2,0,"No"
"579",1057,"Kvinde","FALSE",4,4,1,0,0,69,150,137,148,0.247228381374723,186,0.286031042128603,261,28,28,38,56,19,7,13,0,1,"Yes"
"580",829,"Mand","TRUE",6,4,2,11,10,68,16,14,18,0.75,49,0.5,8,5,1,7,10,8,3,3,9,0,"No"
"581",1362,"Mand","FALSE",11,8,3,0,0,70,174,217,245,0.280920060331825,261,0.262443438914027,389,39,30,51,133,3,3,12,3,0,"Yes"
"582",61,"Kvinde","FALSE",0,0,0,0,0,72,162,141,140,0.302572706935123,163,0.237136465324385,270,21,16,43,52,19,6,11,9,0,"No"
"583",1424,"Mand","FALSE",4,3,0,0,0,32,74,72,106,0.24802371541502,101,0.233201581027668,163,4,5,9,64,4,2,1,1,0,"No"
"584",146,"Kvinde","FALSE",1,0,1,0,0,91,9,23,20,0.356481481481482,22,0.259259259259259,29,2,2,4,13,0,2,2,0,0,"No"
"585",306,"Mand","FALSE",0,0,0,0,0,59,0,0,18,0.291666666666667,6,0.333333333333333,8,5,1,0,1,3,0,0,0,0,"Yes"
"586",1090,"Mand","TRUE",2,1,0,0,0,79,227,191,187,0.396704180064309,327,0.323151125401929,297,25,45,89,94,43,12,16,1,0,"Yes"
"587",61,"Mand","TRUE",0,0,0,0,0,46,0,0,35,0.157142857142857,9,0.2,9,0,1,10,1,0,0,0,14,0,"No"
"588",448,"Mand","TRUE",22,4,20,3,3,73,19,53,37,0.445175438596491,74,0.307017543859649,50,5,15,16,16,6,5,0,1,0,"Yes"
"589",1501,"Mand","FALSE",9,6,4,5,4,57,89,19,93,0.477611940298507,106,0.358208955223881,93,5,9,39,46,5,2,2,0,0,"Yes"
"590",840,"Mand","FALSE",4,3,0,0,0,74,47,0,36,0.210843373493976,35,0.27710843373494,45,2,17,11,5,1,1,1,0,0,"No"
"591",734,"Mand","FALSE",2,2,0,2,2,56,38,36,81,0.309375,83,0.30625,92,10,9,15,15,10,2,6,1,0,"Yes"
"592",371,"Kvinde","FALSE",0,0,0,0,0,57,0,5,12,0.397058823529412,10,0.411764705882353,7,0,4,3,2,1,0,0,0,0,"Yes"
"593",387,"Mand","FALSE",0,0,0,0,0,49,0,0,4,0.75,3,0.25,0,0,2,0,0,0,0,2,0,0,"Yes"
"594",61,"Mand","TRUE",0,0,0,0,0,55,1,0,1,0,1,0.5,1,0,0,1,0,0,0,0,0,0,"No"
"595",184,"Mand","FALSE",0,0,0,0,0,71,0,0,3,0.666666666666667,2,0.666666666666667,2,0,0,1,0,0,0,0,0,0,"Yes"
"596",334,"Mand","FALSE",1,1,0,0,0,60,84,103,210,0.203007518796993,164,0.245614035087719,261,25,17,28,29,15,5,9,9,1,"Yes"
"597",375,"Mand","FALSE",2,1,1,0,0,70,131,121,153,0.22737819025522,200,0.273781902552204,256,18,21,46,36,23,13,17,1,0,"Yes"
"598",313,"Mand","FALSE",14,5,9,0,0,64,94,59,63,0.265046296296296,107,0.324074074074074,127,1,19,27,25,4,6,5,2,0,"No"
"599",415,"Mand","FALSE",7,2,6,0,0,74,20,40,48,0.137614678899083,38,0.220183486238532,90,0,6,4,4,2,1,2,0,0,"Yes"
"600",1540,"Kvinde","TRUE",11,6,3,1,1,75,226,211,314,0.154655612244898,238,0.190051020408163,498,110,7,38,74,18,7,31,1,0,"No"
"601",122,"Kvinde","FALSE",0,0,0,0,0,64,2,18,58,0.408045977011494,46,0.344827586206897,27,1,8,17,22,5,2,5,0,0,"Yes"
"602",368,"Kvinde","FALSE",0,0,0,0,0,93,52,75,47,0.20360824742268,87,0.288659793814433,111,10,5,23,14,9,10,11,1,0,"Yes"
"603",184,"Kvinde","FALSE",1,1,0,0,0,46,0,0,4,0.4375,3,0.75,1,0,0,1,0,2,0,0,0,0,"Yes"
"604",273,"Mand","FALSE",1,1,0,0,0,45,40,72,40,0.418831168831169,76,0.331168831168831,76,8,11,17,30,5,2,4,1,0,"Yes"
"605",61,"Kvinde","FALSE",0,0,0,0,0,46,0,0,6,0.333333333333333,3,0.333333333333333,1,0,0,0,0,4,1,0,0,0,"No"
"606",973,"Mand","FALSE",16,7,10,7,7,64,89,58,242,0.35025706940874,188,0.383033419023136,194,17,32,46,41,8,24,14,13,0,"Yes"
"607",389,"Mand","TRUE",0,0,0,0,0,70,133,109,143,0.49873417721519,238,0.410126582278481,125,54,33,53,61,16,6,26,21,0,"Yes"
"608",99,"Mand","FALSE",1,0,1,0,0,45,0,0,12,0.854166666666667,4,0.5,1,0,0,11,0,0,0,0,0,0,"Yes"
"609",384,"Mand","FALSE",0,0,0,0,0,47,129,110,205,0.34375,238,0.357456140350877,193,23,28,61,111,22,4,13,0,1,"Yes"
"610",232,"Mand","FALSE",3,2,1,0,0,48,76,67,70,0.333333333333333,114,0.291079812206573,123,1,19,24,21,9,7,8,1,0,"No"
"611",389,"Kvinde","FALSE",0,0,0,0,0,72,0,0,19,0.328947368421053,10,0.31578947368421,4,4,2,0,9,0,0,0,0,0,"Yes"
"612",385,"Mand","FALSE",0,0,0,0,0,66,0,0,7,0.142857142857143,1,0.285714285714286,7,0,0,0,0,0,0,0,0,0,"Yes"
"613",275,"Kvinde","FALSE",0,0,0,0,0,64,0,49,14,0.369047619047619,29,0.317460317460317,30,5,4,4,18,1,0,1,0,0,"Yes"
"614",366,"Kvinde","FALSE",1,1,0,0,0,58,3,1,0,0.3125,2,0.75,2,0,2,0,0,0,0,0,0,0,"Yes"
"615",550,"Kvinde","FALSE",1,1,0,0,0,46,0,0,9,0.388888888888889,3,0.444444444444444,4,0,0,1,0,0,0,4,0,0,"Yes"
"616",375,"Kvinde","FALSE",0,0,0,0,0,44,1,2,9,0.354166666666667,5,0.166666666666667,4,0,0,4,1,2,0,1,0,0,"Yes"
"617",282,"Mand","FALSE",1,0,1,0,0,58,51,45,67,0.356927710843374,70,0.246987951807229,105,5,4,15,31,2,1,3,0,0,"Yes"
"618",371,"Mand","FALSE",0,0,0,0,0,76,45,100,42,0.293981481481482,92,0.268518518518518,119,15,22,20,19,8,3,10,0,0,"Yes"
"619",383,"Mand","FALSE",6,1,4,1,1,46,46,38,88,0.202586206896552,73,0.298850574712644,96,1,6,18,29,14,2,7,1,0,"No"
"620",366,"Mand","TRUE",5,3,2,2,3,62,6,13,27,0.356382978723404,34,0.340425531914894,5,3,18,7,14,0,0,0,0,0,"Yes"
"621",370,"Mand","TRUE",0,0,0,1,1,52,115,157,157,0.382151029748284,189,0.306636155606407,231,21,23,25,76,13,31,5,12,0,"Yes"
"622",110,"Mand","FALSE",1,1,0,0,0,69,168,184,151,0.175908221797323,164,0.183556405353728,382,10,19,33,44,8,13,11,3,0,"No"
"623",1171,"Mand","FALSE",4,1,2,0,0,51,21,39,54,0.34698275862069,51,0.28448275862069,69,3,4,10,21,5,1,3,0,0,"Yes"
"624",144,"Kvinde","TRUE",1,1,0,0,0,51,222,199,241,0.336296296296296,287,0.26962962962963,413,25,33,63,93,17,3,27,1,0,"No"
"625",1151,"Mand","FALSE",10,6,4,4,5,64,39,50,32,0.451612903225806,81,0.362903225806452,54,1,13,24,14,8,5,3,2,0,"Yes"
"626",1688,"Mand","TRUE",1,0,0,0,0,73,6,0,2,0.5,6,0.25,4,0,3,0,0,0,1,0,0,0,"Yes"
"627",905,"Mand","FALSE",4,4,0,0,0,56,153,132,223,0.282629558541267,208,0.27831094049904,302,22,22,36,42,45,34,15,3,0,"Yes"
"628",92,"Kvinde","FALSE",0,0,0,0,0,38,0,0,14,0.75,0,0.285714285714286,3,0,11,0,0,0,0,0,0,0,"Yes"
"629",61,"Mand","TRUE",0,0,0,0,0,62,0,0,13,0.403846153846154,7,0.307692307692308,7,1,0,2,2,0,0,1,0,0,"No"
"630",92,"Kvinde","FALSE",0,0,0,0,0,19,1,0,15,0.390625,5,0.3125,7,0,0,7,1,0,0,1,0,0,"Yes"
"631",846,"Mand","FALSE",2,2,0,0,0,63,61,76,75,0.338443396226415,106,0.278301886792453,117,3,10,32,27,10,6,6,1,0,"Yes"
"632",1781,"Mand","TRUE",8,1,5,5,5,80,115,142,165,0.616550116550117,261,0.384615384615385,192,57,30,52,68,9,5,11,5,0,"Yes"
"633",275,"Kvinde","FALSE",0,0,0,0,0,66,198,233,306,0.30741469816273,308,0.349081364829396,390,25,54,84,113,32,35,21,8,0,"Yes"
"634",370,"Kvinde","TRUE",3,2,2,0,0,70,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,"Yes"
"635",525,"Mand","TRUE",3,2,1,0,0,44,215,126,184,0.267161410018553,196,0.256029684601113,342,26,29,33,73,11,3,17,5,0,"No"
"636",389,"Mand","TRUE",0,0,0,0,0,52,118,66,111,0.292642140468227,111,0.173913043478261,202,4,24,11,42,5,2,2,7,0,"Yes"
"637",860,"Mand","FALSE",4,2,1,0,0,60,0,12,4,0.28125,8,0.3125,8,0,2,1,2,2,1,0,0,0,"Yes"
"638",386,"Mand","FALSE",0,0,0,0,0,68,79,90,99,0.303171641791045,135,0.317164179104478,112,38,9,31,37,6,1,13,21,0,"Yes"
"639",73,"Kvinde","FALSE",1,0,1,0,0,53,13,9,48,0.414285714285714,36,0.3,26,1,3,13,9,13,1,4,0,0,"No"
"640",238,"Mand","FALSE",0,0,0,0,0,57,156,171,198,0.253228782287823,185,0.202952029520295,383,11,22,35,49,15,5,15,7,0,"No"
"641",1290,"Mand","FALSE",14,6,8,0,0,43,34,19,13,0.731060606060606,54,0.53030303030303,17,5,9,16,14,1,1,3,0,0,"No"
"642",385,"Mand","FALSE",0,0,0,0,0,46,0,1,1,0,1,0.5,1,0,0,0,1,0,0,0,0,0,"Yes"
"643",61,"Mand","FALSE",0,0,0,0,0,34,0,0,2,0.5,1,1,0,0,0,0,0,2,0,0,0,0,"No"
"644",1336,"Mand","TRUE",17,10,2,0,0,50,57,60,53,0.527298850574713,144,0.442528735632184,54,13,25,39,24,3,6,9,1,0,"No"
"645",92,"Mand","FALSE",0,0,0,0,0,73,7,39,5,0.524038461538462,29,0.538461538461539,9,10,8,2,14,1,3,5,0,0,"Yes"
"646",61,"Mand","FALSE",0,0,0,0,0,38,0,6,27,0.272727272727273,6,0.272727272727273,16,0,14,2,0,1,0,0,0,0,"No"
"647",61,"Kvinde","FALSE",0,0,0,0,0,68,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,"No"
"648",61,"Mand","FALSE",0,0,0,0,0,60,110,133,150,0.265903307888041,174,0.274809160305344,215,18,24,43,32,18,5,11,27,0,"No"
"649",80,"Mand","FALSE",0,0,0,0,0,59,0,0,2,0.625,2,0.5,0,0,0,0,1,0,0,1,0,0,"Yes"
"650",288,"Mand","FALSE",10,0,10,0,0,53,194,164,140,0.276606425702811,189,0.244979919678715,344,11,24,44,39,16,11,1,8,0,"No"
"651",229,"Mand","FALSE",1,0,1,0,0,53,146,169,161,0.284465020576132,210,0.296296296296296,277,12,42,57,58,15,3,16,6,0,"Yes"
"652",1079,"Mand","FALSE",5,2,1,3,3,84,0,8,0,0.96875,8,0.625,1,0,2,0,3,0,1,1,0,0,"Yes"
"653",383,"Mand","FALSE",0,0,0,7,7,47,0,0,4,0.5,1,0,2,0,0,2,0,0,0,0,0,0,"Yes"
"654",61,"Kvinde","TRUE",0,0,0,0,0,43,155,124,182,0.398834745762712,231,0.330508474576271,245,27,31,54,56,26,20,13,0,0,"No"
"655",1720,"Mand","TRUE",2,0,0,8,8,73,24,5,10,0.7,35,0.775,5,0,4,5,18,1,2,5,0,0,"Yes"
"656",61,"Mand","FALSE",0,0,0,0,0,25,2,2,9,0.673076923076923,4,0.692307692307692,1,2,0,10,0,0,0,0,0,0,"No"
"657",756,"Mand","FALSE",5,4,1,1,1,69,177,233,335,0.350064766839378,370,0.330310880829015,352,89,40,126,85,20,14,28,18,0,"Yes"
"658",61,"Mand","TRUE",0,0,0,0,0,64,12,16,55,0.322289156626506,39,0.349397590361446,45,1,8,14,14,0,1,0,0,0,"No"
"659",338,"Mand","FALSE",4,2,2,0,0,69,73,113,66,0.358365019011407,142,0.361216730038023,131,3,31,40,44,5,6,2,0,1,"No"
"660",355,"Mand","TRUE",0,0,0,0,2,61,2,16,30,0.318627450980392,27,0.333333333333333,25,0,3,4,11,1,1,4,2,0,"Yes"
"661",1357,"Mand","FALSE",1,0,0,2,2,64,307,326,341,0.252004008016032,362,0.260521042084168,658,49,45,80,89,33,20,14,10,0,"Yes"
"662",396,"Mand","FALSE",1,1,0,0,0,49,172,131,181,0.217693836978131,183,0.25844930417495,336,16,30,41,36,24,3,15,2,0,"No"
"663",442,"Mand","FALSE",9,6,4,0,0,68,11,9,21,0.359756097560976,23,0.341463414634146,18,5,2,4,6,1,4,1,0,0,"Yes"
"664",386,"Mand","FALSE",0,0,0,0,0,49,136,129,129,0.413366336633663,186,0.29950495049505,216,72,13,24,53,6,1,19,0,0,"Yes"
"665",68,"Kvinde","FALSE",1,0,1,0,0,63,58,54,67,0.168994413407821,57,0.268156424581006,110,5,6,12,36,1,3,6,0,0,"No"
"666",952,"Mand","TRUE",26,10,18,0,0,77,0,1,4,0.2,2,0.4,4,0,0,0,1,0,0,0,0,0,"No"
"667",123,"Kvinde","TRUE",0,0,0,0,0,73,0,0,5,0.45,3,0.8,1,1,2,0,1,0,0,0,0,0,"Yes"
"668",1256,"Mand","FALSE",12,2,6,3,3,72,29,2,40,0.4875,40,0.325,69,2,2,5,2,0,0,0,0,0,"No"
"669",1014,"Mand","FALSE",8,3,4,0,0,68,45,38,66,0.1875,50,0.223684210526316,111,4,2,6,16,6,3,3,1,0,"No"
"670",775,"Mand","FALSE",7,3,4,0,0,46,87,105,91,0.257705479452055,141,0.267123287671233,171,7,16,29,25,25,13,5,1,0,"No"
"671",61,"Mand","FALSE",0,0,0,0,0,73,39,41,40,0.395833333333333,51,0.275,37,18,1,8,4,5,15,0,32,0,"No"
"672",538,"Mand","FALSE",2,2,0,3,3,49,163,140,141,0.293668122270742,177,0.220524017467249,289,4,27,25,70,18,8,15,2,0,"No"
"673",1285,"Mand","FALSE",9,4,3,0,0,64,222,237,316,0.350877192982456,332,0.279448621553885,511,23,74,69,84,6,5,21,5,0,"No"
"674",153,"Kvinde","FALSE",1,0,0,0,0,58,41,37,64,0.277972027972028,64,0.286713286713287,82,8,5,22,8,8,3,6,1,0,"No"
"675",506,"Mand","TRUE",9,7,4,3,4,42,46,92,62,0.498820754716981,121,0.372641509433962,92,32,19,29,24,1,3,12,0,0,"Yes"
"676",61,"Mand","TRUE",0,0,0,0,0,44,22,0,12,0.352941176470588,12,0.294117647058823,19,3,4,7,0,0,1,0,0,0,"No"
"677",61,"Kvinde","FALSE",0,0,0,0,0,51,0,3,28,0.169354838709677,11,0.290322580645161,25,0,2,3,0,1,0,0,0,0,"No"
"678",122,"Kvinde","FALSE",0,0,0,0,0,37,2,1,21,0.197916666666667,3,0.125,9,0,0,0,1,14,0,0,0,0,"Yes"
"679",518,"Mand","FALSE",2,2,1,1,1,65,21,23,51,0.494791666666667,83,0.4375,17,2,13,28,20,6,7,2,1,0,"Yes"
"680",190,"Mand","FALSE",6,3,5,0,0,60,16,27,69,0.433035714285714,66,0.401785714285714,48,1,9,11,21,9,7,3,3,0,"No"
"681",866,"Mand","TRUE",26,7,18,22,21,74,37,16,79,0.605839416058394,102,0.445255474452555,24,22,7,13,24,15,2,2,28,0,"Yes"
"682",61,"Mand","FALSE",0,0,0,0,0,67,47,89,131,0.594915254237288,189,0.416949152542373,88,24,23,26,99,8,25,2,0,0,"No"
"683",385,"Mand","TRUE",0,0,0,0,0,60,4,0,2,0.208333333333333,3,0.833333333333333,1,1,0,0,0,0,0,4,0,0,"Yes"
"684",1952,"Mand","FALSE",1,0,0,2,2,52,63,110,70,0.258230452674897,106,0.275720164609054,144,5,12,19,51,7,1,3,0,1,"Yes"
"685",315,"Mand","FALSE",8,6,2,0,0,53,330,313,603,0.248421468034728,408,0.258879242304657,796,33,42,132,117,47,14,47,38,1,"No"
"686",458,"Mand","FALSE",2,2,0,0,0,42,31,29,14,0.22972972972973,27,0.283783783783784,50,4,4,2,8,2,1,3,0,0,"Yes"
"687",739,"Mand","FALSE",4,2,1,2,2,70,44,47,48,0.398275862068966,66,0.268965517241379,94,13,4,10,12,5,2,4,1,0,"Yes"
"688",380,"Mand","TRUE",1,1,0,0,0,44,233,159,281,0.256132756132756,227,0.240981240981241,436,25,28,54,36,36,62,11,5,0,"No"
"689",434,"Mand","TRUE",12,9,5,4,3,78,79,89,101,0.382978723404255,138,0.269503546099291,166,18,26,25,16,13,5,9,4,0,"No"
"690",1269,"Mand","FALSE",3,3,0,0,0,58,192,191,205,0.335209003215434,257,0.279742765273312,385,35,56,36,63,9,3,32,3,0,"Yes"
"691",346,"Mand","FALSE",2,2,1,4,4,74,40,28,28,0.554123711340206,72,0.597938144329897,11,1,18,17,20,0,4,4,22,0,"Yes"
"692",376,"Mand","FALSE",0,0,0,3,3,71,221,138,320,0.462728551336146,295,0.324894514767933,394,19,40,68,138,10,7,29,6,0,"Yes"
"693",544,"Kvinde","FALSE",3,3,0,0,0,45,0,0,6,0.708333333333333,1,0.666666666666667,0,0,0,6,0,0,0,0,0,0,"Yes"
"694",1120,"Mand","FALSE",2,2,0,0,0,70,88,125,83,0.269417475728155,148,0.288025889967638,114,11,11,38,40,13,7,9,66,0,"No"
"695",999,"Mand","TRUE",12,5,8,0,0,79,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"696",242,"Kvinde","FALSE",2,2,0,0,0,52,26,39,73,0.347222222222222,70,0.305555555555556,65,17,7,18,8,15,2,12,0,0,"No"
"697",1891,"Mand","FALSE",5,2,1,4,4,74,146,144,154,0.334227467811159,208,0.270386266094421,264,10,19,27,84,19,5,18,20,0,"Yes"
"698",983,"Mand","FALSE",4,2,2,0,0,70,140,137,167,0.57521645021645,316,0.426406926406926,165,31,44,73,107,10,7,9,16,0,"Yes"
"699",489,"Mand","FALSE",2,1,0,5,5,58,16,9,9,0.352941176470588,14,0.323529411764706,21,1,3,4,3,0,1,1,0,0,"Yes"
"700",355,"Mand","FALSE",1,0,1,0,0,60,10,7,49,0.321969696969697,33,0.242424242424242,29,4,8,3,16,4,0,2,0,0,"Yes"
"701",2218,"Mand","FALSE",2,1,1,14,15,60,25,10,31,0.795454545454545,59,0.590909090909091,8,1,10,3,34,2,0,8,0,0,"Yes"
"702",513,"Kvinde","FALSE",3,2,1,0,0,57,35,45,28,0.758928571428572,107,0.580357142857143,13,10,11,30,34,6,4,3,1,0,"Yes"
"703",142,"Mand","FALSE",5,1,4,0,0,56,135,154,230,0.187853107344633,138,0.342749529190207,259,66,23,73,34,38,21,8,9,0,"Yes"
"704",827,"Mand","FALSE",9,8,1,1,1,71,285,244,277,0.419716646989374,327,0.317591499409681,511,44,27,86,103,18,22,24,12,0,"No"
"705",1454,"Kvinde","FALSE",14,10,5,0,0,44,24,29,22,0.17,28,0.226666666666667,35,2,13,11,7,2,1,4,0,0,"Yes"
"706",523,"Mand","FALSE",7,5,3,0,0,73,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,"Yes"
"707",1007,"Mand","FALSE",11,4,4,0,0,48,70,93,91,0.421511627906977,135,0.372093023255814,122,13,22,28,48,15,2,7,1,0,"No"
"708",658,"Mand","FALSE",7,5,2,0,0,55,17,28,70,0.339130434782609,58,0.356521739130435,55,2,7,21,22,2,1,4,1,0,"No"
"709",306,"Kvinde","FALSE",0,0,0,3,3,62,21,53,22,0.670258620689655,100,0.586206896551724,30,3,4,26,7,38,5,2,1,0,"Yes"
"710",371,"Mand","FALSE",0,0,0,0,0,76,0,1,4,0.5,3,0.2,3,1,0,0,0,0,1,0,0,0,"Yes"
"711",430,"Mand","TRUE",5,3,5,1,1,69,1,0,8,0.25,8,0.555555555555556,5,0,0,3,0,1,0,0,0,0,"Yes"
"712",61,"Kvinde","FALSE",0,0,0,0,0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"713",68,"Mand","TRUE",2,0,2,0,0,24,0,0,2,0.5,1,1,0,0,0,0,0,0,0,0,2,0,"No"
"714",214,"Kvinde","FALSE",0,0,0,0,0,81,2,0,3,0.2,1,0.2,4,0,0,1,0,0,0,0,0,0,"Yes"
"715",61,"Kvinde","FALSE",0,0,0,0,0,48,0,0,7,0.285714285714286,2,0.571428571428571,3,0,0,4,0,0,0,0,0,0,"No"
"716",876,"Kvinde","FALSE",7,3,4,0,0,78,115,90,87,0.607876712328767,199,0.417808219178082,85,19,25,51,54,24,8,17,9,0,"Yes"
"717",275,"Mand","FALSE",0,0,0,0,0,49,38,60,60,0.159638554216868,47,0.240963855421687,101,2,3,18,27,8,1,5,1,0,"Yes"
"718",146,"Mand","FALSE",0,0,0,0,0,66,113,77,95,0.213667820069204,113,0.231833910034602,188,8,21,27,26,2,6,7,4,0,"Yes"
"719",337,"Mand","FALSE",0,0,0,0,0,49,199,206,221,0.565972222222222,390,0.388888888888889,303,34,62,75,119,18,9,19,9,0,"Yes"
"720",168,"Kvinde","TRUE",11,4,7,0,0,71,7,11,65,0.292168674698795,37,0.373493975903614,20,7,1,12,9,22,5,5,2,0,"No"
"721",1180,"Mand","FALSE",2,1,1,1,1,67,6,0,7,0.692307692307692,9,0.461538461538462,1,0,0,1,8,0,3,0,0,0,"No"
"722",400,"Mand","FALSE",2,0,2,0,0,57,391,461,420,0.270443925233645,372,0.302959501557632,735,89,98,136,117,35,18,41,15,0,"No"
"723",384,"Mand","FALSE",0,0,0,0,0,56,8,6,14,0.508928571428571,20,0.5,6,2,3,9,7,0,1,0,0,0,"Yes"
"724",373,"Mand","FALSE",0,0,0,0,0,63,27,4,18,0.137755102040816,9,0.0816326530612245,41,0,0,4,3,0,0,1,0,0,"Yes"
"725",518,"Mand","FALSE",2,1,1,0,0,56,110,144,88,0.339430894308943,174,0.292682926829268,221,11,24,54,21,13,9,16,0,0,"No"
"726",61,"Kvinde","FALSE",0,0,0,0,0,68,0,0,2,1,2,1,0,0,0,2,0,0,0,0,0,0,"No"
"727",103,"Mand","FALSE",0,0,0,0,0,57,299,251,332,0.308211473565804,407,0.268841394825647,496,107,48,72,90,41,11,16,8,0,"Yes"
"728",61,"Mand","TRUE",0,0,0,0,2,63,0,2,35,0.52027027027027,18,0.405405405405405,14,0,1,18,4,0,0,0,0,0,"No"
"729",552,"Mand","TRUE",3,1,2,0,0,71,104,169,176,0.289247311827957,239,0.30752688172043,245,20,26,65,52,27,3,24,3,0,"Yes"
"730",615,"Mand","FALSE",2,2,0,1,1,53,131,183,179,0.317326732673267,194,0.223762376237624,370,3,35,39,30,10,5,2,11,0,"Yes"
"731",1064,"Mand","TRUE",8,8,2,0,0,54,164,163,217,0.27,275,0.281818181818182,312,24,43,43,72,27,14,10,5,0,"No"
"732",229,"Mand","TRUE",12,3,11,3,2,58,15,89,35,0.268617021276596,76,0.196808510638298,111,7,20,13,23,8,5,0,0,1,"No"
"733",61,"Kvinde","FALSE",0,0,0,0,0,30,0,0,6,0.166666666666667,1,0,5,0,0,1,0,0,0,0,0,0,"No"
"734",1196,"Mand","FALSE",10,5,5,0,0,58,241,229,205,0.243525179856115,263,0.227338129496403,395,6,43,58,92,16,5,11,69,0,"Yes"
"735",555,"Mand","FALSE",20,7,16,0,0,63,265,254,262,0.364949748743718,375,0.300251256281407,413,160,43,82,45,14,7,21,11,0,"Yes"
"736",190,"Mand","FALSE",3,0,2,2,2,83,70,91,135,0.464169381107492,156,0.289902280130293,146,12,26,33,68,5,3,5,9,0,"Yes"
"737",352,"Kvinde","FALSE",9,5,5,2,2,74,35,19,53,0.58256880733945,76,0.541284403669725,22,7,18,16,29,4,2,10,1,0,"No"
